"LOCATION","Country","VARIABLE","Variable","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1995-Q2","Q2-1995","USD","US Dollar","0","Units","2015","2015",362149702609.369,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1995-Q3","Q3-1995","USD","US Dollar","0","Units","2015","2015",364704732649.688,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1995-Q4","Q4-1995","USD","US Dollar","0","Units","2015","2015",365073850419.219,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1996-Q1","Q1-1996","USD","US Dollar","0","Units","2015","2015",366007481914.662,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1996-Q2","Q2-1996","USD","US Dollar","0","Units","2015","2015",365021010210.42,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1996-Q3","Q3-1996","USD","US Dollar","0","Units","2015","2015",363959920977.7,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1996-Q4","Q4-1996","USD","US Dollar","0","Units","2015","2015",365887671488.263,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1997-Q1","Q1-1997","USD","US Dollar","0","Units","2015","2015",368672159764.809,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1997-Q2","Q2-1997","USD","US Dollar","0","Units","2015","2015",371311352302.932,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1997-Q3","Q3-1997","USD","US Dollar","0","Units","2015","2015",375718232685.067,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1997-Q4","Q4-1997","USD","US Dollar","0","Units","2015","2015",379151035381.171,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1998-Q1","Q1-1998","USD","US Dollar","0","Units","2015","2015",381796359199.247,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1998-Q2","Q2-1998","USD","US Dollar","0","Units","2015","2015",386337315596.09,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1998-Q3","Q3-1998","USD","US Dollar","0","Units","2015","2015",385947227624.537,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1998-Q4","Q4-1998","USD","US Dollar","0","Units","2015","2015",384628409097.877,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1999-Q1","Q1-1999","USD","US Dollar","0","Units","2015","2015",384869677645.963,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1999-Q2","Q2-1999","USD","US Dollar","0","Units","2015","2015",388386093822.134,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1999-Q3","Q3-1999","USD","US Dollar","0","Units","2015","2015",390803388006.373,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","1999-Q4","Q4-1999","USD","US Dollar","0","Units","2015","2015",400047343264.116,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2000-Q1","Q1-2000","USD","US Dollar","0","Units","2015","2015",403131847652.325,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2000-Q2","Q2-2000","USD","US Dollar","0","Units","2015","2015",404831604226.84,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2000-Q3","Q3-2000","USD","US Dollar","0","Units","2015","2015",407940484267.147,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2000-Q4","Q4-2000","USD","US Dollar","0","Units","2015","2015",411953742995.346,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2001-Q1","Q1-2001","USD","US Dollar","0","Units","2015","2015",412118057081.788,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2001-Q2","Q2-2001","USD","US Dollar","0","Units","2015","2015",413145015811.536,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2001-Q3","Q3-2001","USD","US Dollar","0","Units","2015","2015",411854494536.539,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2001-Q4","Q4-2001","USD","US Dollar","0","Units","2015","2015",411650259640.4,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2002-Q1","Q1-2002","USD","US Dollar","0","Units","2015","2015",412769492540.562,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2002-Q2","Q2-2002","USD","US Dollar","0","Units","2015","2015",413119816012.776,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2002-Q3","Q3-2002","USD","US Dollar","0","Units","2015","2015",413783380125.515,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2002-Q4","Q4-2002","USD","US Dollar","0","Units","2015","2015",412173876959.917,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2003-Q1","Q1-2003","USD","US Dollar","0","Units","2015","2015",409332102024.195,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2003-Q2","Q2-2003","USD","US Dollar","0","Units","2015","2015",410217193173.367,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2003-Q3","Q3-2003","USD","US Dollar","0","Units","2015","2015",414208457030.604,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2003-Q4","Q4-2003","USD","US Dollar","0","Units","2015","2015",419263114403.356,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2004-Q1","Q1-2004","USD","US Dollar","0","Units","2015","2015",422096385663.511,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2004-Q2","Q2-2004","USD","US Dollar","0","Units","2015","2015",423802957307.819,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2004-Q3","Q3-2004","USD","US Dollar","0","Units","2015","2015",424916762031.44,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2004-Q4","Q4-2004","USD","US Dollar","0","Units","2015","2015",425554443356.87,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2005-Q1","Q1-2005","USD","US Dollar","0","Units","2015","2015",430696943126.09,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2005-Q2","Q2-2005","USD","US Dollar","0","Units","2015","2015",435567504988.095,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2005-Q3","Q3-2005","USD","US Dollar","0","Units","2015","2015",439899936865.404,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2005-Q4","Q4-2005","USD","US Dollar","0","Units","2015","2015",443849802748.047,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2006-Q1","Q1-2006","USD","US Dollar","0","Units","2015","2015",448798355901.086,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2006-Q2","Q2-2006","USD","US Dollar","0","Units","2015","2015",452636262590.824,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2006-Q3","Q3-2006","USD","US Dollar","0","Units","2015","2015",456368147290.08,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2006-Q4","Q4-2006","USD","US Dollar","0","Units","2015","2015",463535427637.272,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2007-Q1","Q1-2007","USD","US Dollar","0","Units","2015","2015",467529256311.582,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2007-Q2","Q2-2007","USD","US Dollar","0","Units","2015","2015",472643392221.52,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2007-Q3","Q3-2007","USD","US Dollar","0","Units","2015","2015",476489076315.047,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2007-Q4","Q4-2007","USD","US Dollar","0","Units","2015","2015",479487119749.861,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2008-Q1","Q1-2008","USD","US Dollar","0","Units","2015","2015",483757444509.201,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2008-Q2","Q2-2008","USD","US Dollar","0","Units","2015","2015",486868379741.224,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2008-Q3","Q3-2008","USD","US Dollar","0","Units","2015","2015",487446127830.747,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2008-Q4","Q4-2008","USD","US Dollar","0","Units","2015","2015",478105243220.774,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2009-Q1","Q1-2009","USD","US Dollar","0","Units","2015","2015",470653505579.295,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2009-Q2","Q2-2009","USD","US Dollar","0","Units","2015","2015",470611789857.014,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2009-Q3","Q3-2009","USD","US Dollar","0","Units","2015","2015",475296758686.257,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2009-Q4","Q4-2009","USD","US Dollar","0","Units","2015","2015",476483069103.242,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2010-Q1","Q1-2010","USD","US Dollar","0","Units","2015","2015",481375795324.259,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2010-Q2","Q2-2010","USD","US Dollar","0","Units","2015","2015",486062862474.028,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2010-Q3","Q3-2010","USD","US Dollar","0","Units","2015","2015",488237820050.357,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2010-Q4","Q4-2010","USD","US Dollar","0","Units","2015","2015",491691497737.87,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2011-Q1","Q1-2011","USD","US Dollar","0","Units","2015","2015",494011311286.179,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2011-Q2","Q2-2011","USD","US Dollar","0","Units","2015","2015",496409578554.362,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2011-Q3","Q3-2011","USD","US Dollar","0","Units","2015","2015",494832322060.821,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2011-Q4","Q4-2011","USD","US Dollar","0","Units","2015","2015",497878664439.171,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2012-Q1","Q1-2012","USD","US Dollar","0","Units","2015","2015",498316361183.627,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2012-Q2","Q2-2012","USD","US Dollar","0","Units","2015","2015",499501836041.118,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2012-Q3","Q3-2012","USD","US Dollar","0","Units","2015","2015",502105041463.41,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2012-Q4","Q4-2012","USD","US Dollar","0","Units","2015","2015",503154026183.07,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2013-Q1","Q1-2013","USD","US Dollar","0","Units","2015","2015",505212457846.245,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2013-Q2","Q2-2013","USD","US Dollar","0","Units","2015","2015",509127153610.393,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2013-Q3","Q3-2013","USD","US Dollar","0","Units","2015","2015",512732697123.03,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2013-Q4","Q4-2013","USD","US Dollar","0","Units","2015","2015",513675660864.361,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2014-Q1","Q1-2014","USD","US Dollar","0","Units","2015","2015",517421362776.259,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2014-Q2","Q2-2014","USD","US Dollar","0","Units","2015","2015",520495180666.287,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2014-Q3","Q3-2014","USD","US Dollar","0","Units","2015","2015",524595863854.596,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2014-Q4","Q4-2014","USD","US Dollar","0","Units","2015","2015",528937006989.672,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2015-Q1","Q1-2015","USD","US Dollar","0","Units","2015","2015",527227707845.258,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2015-Q2","Q2-2015","USD","US Dollar","0","Units","2015","2015",527283267467.702,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2015-Q3","Q3-2015","USD","US Dollar","0","Units","2015","2015",530675044261.88,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2015-Q4","Q4-2015","USD","US Dollar","0","Units","2015","2015",532760695851.271,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2016-Q1","Q1-2016","USD","US Dollar","0","Units","2015","2015",535771756759.473,,
"CHE","Switzerland","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","Q","Quarterly","2016-Q2","Q2-2016","USD","US Dollar","0","Units","2015","2015",537343819444.62,,
